Date,Industrials,Health Care,Information Technology,Consumer Discretionary,Utilities,Financials,Materials,Real Estate,Consumer Staples,Energy,Telecommunication Services
2000-01,77.83960794502902,31.436890239562175,42.09119282972578,36.77354973280674,14.089149860001816,135.54141426536546,17.903645936225306,19.92213998386245,25.80287641888229,16.89428261991441,16.219559395304728
2000-02,75.73944593914301,37.56131865877985,46.14510407131976,36.89650354342574,14.231423992410244,144.28313299707708,16.26188901241397,23.76597524638575,24.356122265560202,16.4147763519495,15.087821195367539
2000-03,85.1869066114084,36.33109776308755,52.6167945880289,32.00743891031554,13.948500942510247,135.72424773452352,16.209372428736774,29.77626663328488,21.426220666575663,17.803222062800526,16.625273116298292
2000-04,93.10971100837108,29.284575252830994,43.8374457619518,30.49886639176688,13.833688178844117,147.99937284587105,17.263157199339517,22.82900086994027,23.481252660448288,17.712146865825122,17.551001476712678
2000-05,83.39906993271796,29.521380919774728,39.64689529137275,28.003615526431812,17.86739869625308,156.47920389097632,17.469020003123326,22.816851561725638,23.845739164975004,18.12220493122396,16.369432857164508
2000-06,69.23317879381362,33.01370804898221,48.533415828903586,25.47943266107338,16.76060662179801,148.37306275599178,16.488985251356045,23.794457349261734,21.233625657137654,18.2272691417297,16.97763580600784
2000-07,73.70091317740338,34.139573560195075,50.641866879550804,24.121731669456125,17.790381934357,174.01988595494106,17.41770888077776,26.938383979430586,22.444925389665187,17.324831001332807,16.281003020761204
2000-08,84.0506226812881,33.27056061615193,52.84236762536727,22.69147414286809,19.228705283133543,159.33369057228722,15.96428453543988,25.406917194102807,22.128016906693848,19.35345864600434,14.548787355277334
2000-09,80.2328745461439,34.16842702597329,57.007515557504256,23.830864734598986,20.48883402986654,164.91165040776036,14.971707948912874,21.824963378030088,20.99619350036273,19.883976996580788,15.141140072910797
2000-10,90.16237005395011,34.14700162614131,56.9687401832503,21.932963506373326,21.37295646973661,174.50311677960445,14.421053892725093,21.2246979586696,22.06120459219125,19.233063635590256,17.37468953654364
2000-11,76.38230743823586,35.77484649515124,45.8970465373788,19.395768049833805,20.055831972542343,189.31370944848703,15.524506165093428,21.09721351862972,22.92883173733636,18.341919393416674,18.94756022996638
2000-12,71.10779348715775,35.60081205848303,40.23451444105415,18.327016205512948,19.453678093204473,191.05059600538922,15.188032601911562,18.505240535081636,23.596600850060042,18.46958135807543,17.636526647929593
2001-01,74.07559488146974,34.14950207854255,39.29986471232716,19.916130370226973,17.6264346447839,177.06830854699706,15.088878585469368,22.662671753119707,23.912647203658246,18.72925079353657,17.70571173548346
2001-02,74.71072972744876,33.243163553669476,30.579869748661775,19.110672581049084,18.34275130594358,160.7381908996039,15.055806398677543,17.98303839774389,23.60734431713288,18.47556447403961,17.20873734502323
2001-03,69.89390393403241,30.370284915415045,23.231517181375803,18.04323185776911,19.648138401687135,145.54768953452916,15.69006001417005,14.988770077573477,22.152624608209972,17.89242649981676,15.498053248182671
2001-04,70.13305278852577,28.899923406265412,23.002846069743793,18.254645092315496,18.463093371312844,159.70824246903206,15.164543606163734,14.362831032088893,21.844819762654154,17.606516390351302,16.31495910290632
